current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,sess_num,previous_image,is_not_last_trial,all_blanks_list
stimuli_labeled/coco_shared_902__modern_kitchen_cabinets.jpg,0,0,0,0,7,2,blank,1,"[10, 19, 35]"
stimuli_labeled/coco_shared_31__laptop_on_couch.jpg,0,1,0,0,7,2,"modern
kitchen
cabinets",1,"[10, 19, 35]"
stimuli_labeled/coco_shared_784__tropical_flower_arrangement.jpg,0,2,0,0,7,2,"laptop
on
couch",1,"[10, 19, 35]"
stimuli_labeled/coco_shared_372__red_dining_room.jpg,0,3,0,0,7,2,"tropical
flower
arrangement",1,"[10, 19, 35]"
stimuli_labeled/extra6__dog_in_snow.jpg,0,4,0,0,7,2,"red
dining
room",1,"[10, 19, 35]"
stimuli_labeled/coco_nonshared_65476__pets_portrait_collage.jpg,0,5,0,0,7,2,"dog
in
snow",1,"[10, 19, 35]"
stimuli_labeled/coco_shared_756__woman_using_phone.jpg,0,6,0,0,7,2,"pets
portrait
collage",1,"[10, 19, 35]"
stimuli_labeled/coco_shared_127__modern_kitchen_cabinets.jpg,0,7,0,0,7,2,"woman
using
phone",1,"[10, 19, 35]"
stimuli_labeled/coco_shared_435__modern_white_kitchen.jpg,0,8,0,0,7,2,"modern
kitchen
cabinets",1,"[10, 19, 35]"
stimuli_labeled/extra38__elderly_fruit_vendor.jpg,0,9,0,0,7,2,"modern
white
kitchen",1,"[10, 19, 35]"
blank.jpg,0,10,1,0,7,2,"elderly
fruit
vendor",1,"[10, 19, 35]"
stimuli_labeled/coco_nonshared_55765__patriotic_hydrant_bicycle.jpg,0,11,0,0,7,2,blank,1,"[10, 19, 35]"
stimuli_labeled/album0__crouching_curiously.jpg,0,12,0,0,7,2,"patriotic
hydrant
bicycle",1,"[10, 19, 35]"
stimuli_labeled/coco_shared_315__vintage_motel_sign.jpg,0,13,0,0,7,2,"crouching
curiously",1,"[10, 19, 35]"
stimuli_labeled/coco_shared_33__bathroom_storage_cabinet.jpg,0,14,0,0,7,2,"vintage
motel
sign",1,"[10, 19, 35]"
stimuli_labeled/coco_nonshared_10004__cats_on_bed.jpg,0,15,0,0,7,2,"bathroom
storage
cabinet",1,"[10, 19, 35]"
stimuli_labeled/coco_nonshared_20737__vintage_scooter_storefront.jpg,0,16,0,0,7,2,"cats
on
bed",1,"[10, 19, 35]"
stimuli_labeled/coco_shared_788__pitcher_glasses_tabletop.jpg,0,17,0,0,7,2,"vintage
scooter
storefront",1,"[10, 19, 35]"
stimuli_labeled/coco_shared_967__two_men_celebrating.jpg,0,18,0,0,7,2,"pitcher
glasses
tabletop",1,"[10, 19, 35]"
blank.jpg,0,19,1,0,7,2,"two
men
celebrating",1,"[10, 19, 35]"
stimuli_labeled/coco_shared_319__white_tulip_bouquet.jpg,0,20,0,0,7,2,blank,1,"[10, 19, 35]"
stimuli_labeled/coco_shared_968__crowded_city_corner.jpg,0,21,0,0,7,2,"white
tulip
bouquet",1,"[10, 19, 35]"
stimuli_labeled/coco_nonshared_44756__ancient_ceramic_vessel.jpg,0,22,0,0,7,2,"crowded
city
corner",1,"[10, 19, 35]"
stimuli_labeled/coco_shared_36__bus_in_street.jpg,0,23,0,0,7,2,"ancient
ceramic
vessel",1,"[10, 19, 35]"
stimuli_labeled/extra20__trumpeter_playing_park.jpg,0,24,0,0,7,2,"bus
in
street",1,"[10, 19, 35]"
stimuli_labeled/coco_shared_812__electric_freight_locomotive.jpg,0,25,0,0,7,2,"trumpeter
playing
park",1,"[10, 19, 35]"
stimuli_labeled/coco_shared_143__outdoor_wine_tasting.jpg,0,26,0,0,7,2,"electric
freight
locomotive",1,"[10, 19, 35]"
stimuli_labeled/coco_shared_653__people_using_phones.jpg,0,27,0,0,7,2,"outdoor
wine
tasting",1,"[10, 19, 35]"
stimuli_labeled/extra49__smiling_sitting_elderly.jpg,0,28,0,0,7,2,"people
using
phones",1,"[10, 19, 35]"
stimuli_labeled/coco_nonshared_66898__rainy_outdoor_market.jpg,0,29,0,0,7,2,"smiling
sitting
elderly",1,"[10, 19, 35]"
stimuli_labeled/coco_shared_987__iconic_london_bus.jpg,0,30,0,0,7,2,"rainy
outdoor
market",1,"[10, 19, 35]"
stimuli_labeled/coco_nonshared_17420__woman_awaiting_taxi.jpg,0,31,0,0,7,2,"iconic
london
bus",1,"[10, 19, 35]"
stimuli_labeled/coco_shared_540__white_clock_tower.jpg,0,32,0,0,7,2,"woman
awaiting
taxi",1,"[10, 19, 35]"
stimuli_labeled/target1__madison_sq_park_trumpet.jpg,0,33,0,0,7,2,"white
clock
tower",1,"[10, 19, 35]"
stimuli_labeled/coco_nonshared_67234__sunlit_urban_intersection.jpg,0,34,0,0,7,2,"madison
sq
park
trumpet",1,"[10, 19, 35]"
blank.jpg,0,35,1,1,7,2,"sunlit
urban
intersection",0,"[10, 19, 35]"
