current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,sess_num,previous_image,is_not_last_trial,all_blanks_list
stimuli_labeled/coco_shared_185__horse_statue_silhouette.jpg,0,0,0,0,9,0,blank,1,"[11, 22, 35]"
stimuli_labeled/coco_nonshared_4532__dog_drinking_water.jpg,0,1,0,0,9,0,"horse
statue
silhouette",1,"[11, 22, 35]"
stimuli_labeled/coco_nonshared_10648__cozy_bedroom_window.jpg,0,2,0,0,9,0,"dog
drinking
water",1,"[11, 22, 35]"
stimuli_labeled/coco_shared_42__vintage_green_train.jpg,0,3,0,0,9,0,"cozy
bedroom
window",1,"[11, 22, 35]"
stimuli_labeled/coco_nonshared_64057__modern_starburst_chandelier.jpg,0,4,0,0,9,0,"vintage
green
train",1,"[11, 22, 35]"
stimuli_labeled/coco_shared_102__garbage_truck_collecting_branches.jpg,0,5,0,0,9,0,"modern
starburst
chandelier",1,"[11, 22, 35]"
stimuli_labeled/coco_nonshared_30387__cat_watching_child.jpg,0,6,0,0,9,0,"garbage
truck
collecting
branches",1,"[11, 22, 35]"
stimuli_labeled/coco_nonshared_55504__cyclist_using_phone.jpg,0,7,0,0,9,0,"cat
watching
child",1,"[11, 22, 35]"
stimuli_labeled/album13__fruit_store_storefront.jpg,0,8,0,0,9,0,"cyclist
using
phone",1,"[11, 22, 35]"
stimuli_labeled/coco_shared_991__cyclists_crossing_intersection.jpg,0,9,0,0,9,0,"fruit
store
storefront",1,"[11, 22, 35]"
stimuli_labeled/coco_shared_214__modern_dining_table.jpg,0,10,0,0,9,0,"cyclists
crossing
intersection",1,"[11, 22, 35]"
blank.jpg,0,11,1,0,9,0,"modern
dining
table",1,"[11, 22, 35]"
stimuli_labeled/coco_shared_401__highway_directional_signs.jpg,0,12,0,0,9,0,blank,1,"[11, 22, 35]"
stimuli_labeled/coco_shared_167__red_telephone_booth.jpg,0,13,0,0,9,0,"highway
directional
signs",1,"[11, 22, 35]"
stimuli_labeled/coco_shared_285__woman_walking_dog.jpg,0,14,0,0,9,0,"red
telephone
booth",1,"[11, 22, 35]"
stimuli_labeled/coco_shared_123__modern_sleek_kitchen.jpg,0,15,0,0,9,0,"woman
walking
dog",1,"[11, 22, 35]"
stimuli_labeled/coco_shared_36__bus_in_street.jpg,0,16,0,0,9,0,"modern
sleek
kitchen",1,"[11, 22, 35]"
stimuli_labeled/coco_nonshared_32504__dog_sleeping_couch.jpg,0,17,0,0,9,0,"bus
in
street",1,"[11, 22, 35]"
stimuli_labeled/coco_shared_936__australian_road_train.jpg,0,18,0,0,9,0,"dog
sleeping
couch",1,"[11, 22, 35]"
stimuli_labeled/coco_shared_289__floral_upholstered_headboard.jpg,0,19,0,0,9,0,"australian
road
train",1,"[11, 22, 35]"
stimuli_labeled/coco_nonshared_1050__two_cuddling_cats.jpg,0,20,0,0,9,0,"floral
upholstered
headboard",1,"[11, 22, 35]"
stimuli_labeled/coco_shared_652__black_dog_panting.jpg,0,21,0,0,9,0,"two
cuddling
cats",1,"[11, 22, 35]"
blank.jpg,0,22,1,0,9,0,"black
dog
panting",1,"[11, 22, 35]"
stimuli_labeled/coco_shared_712__vintage_red_motorcycle.jpg,0,23,0,0,9,0,blank,1,"[11, 22, 35]"
stimuli_labeled/coco_shared_40__person_flying_kite.jpg,0,24,0,0,9,0,"vintage
red
motorcycle",1,"[11, 22, 35]"
stimuli_labeled/coco_nonshared_44375__television_shows_bedroom.jpg,0,25,0,0,9,0,"person
flying
kite",1,"[11, 22, 35]"
stimuli_labeled/coco_shared_569__outdoor_bar_umbrella.jpg,0,26,0,0,9,0,"television
shows
bedroom",1,"[11, 22, 35]"
stimuli_labeled/coco_shared_39__boats_on_lake.jpg,0,27,0,0,9,0,"outdoor
bar
umbrella",1,"[11, 22, 35]"
stimuli_labeled/coco_nonshared_12963__old_dusty_bottle.jpg,0,28,0,0,9,0,"boats
on
lake",1,"[11, 22, 35]"
stimuli_labeled/coco_nonshared_26969__abandoned_open_suitcase.jpg,0,29,0,0,9,0,"old
dusty
bottle",1,"[11, 22, 35]"
stimuli_labeled/coco_shared_838__man_eating_sandwich.jpg,0,30,0,0,9,0,"abandoned
open
suitcase",1,"[11, 22, 35]"
stimuli_labeled/coco_shared_182__toilet.jpg,0,31,0,0,9,0,"man
eating
sandwich",1,"[11, 22, 35]"
stimuli_labeled/coco_shared_421__cozy_living_room.jpg,0,32,0,0,9,0,toilet,1,"[11, 22, 35]"
stimuli_labeled/coco_nonshared_47682__busy_chinatown_street.jpg,0,33,0,0,9,0,"cozy
living
room",1,"[11, 22, 35]"
stimuli_labeled/coco_shared_548__smartphone_flip_phone_charger.jpg,0,34,0,0,9,0,"busy
chinatown
street",1,"[11, 22, 35]"
blank.jpg,0,35,1,1,9,0,"smartphone
flip
phone
charger",0,"[11, 22, 35]"
