current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,sess_num,previous_image,is_not_last_trial,all_blanks_list
stimuli_labeled/coco_nonshared_10648__cozy_bedroom_window.jpg,0,0,0,0,6,1,blank,1,"[12, 18, 35]"
stimuli_labeled/target2__orange_crate_fruit_shop.jpg,0,1,0,0,6,1,"cozy
bedroom
window",1,"[12, 18, 35]"
stimuli_labeled/coco_nonshared_65113__polkadot_dress_woman.jpg,0,2,0,0,6,1,"orange
crate
fruit
shop",1,"[12, 18, 35]"
stimuli_labeled/extra4__trumpeter_playing_outdoors.jpg,0,3,0,0,6,1,"polkadot
dress
woman",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_429__bathroom_toilet_sink.jpg,0,4,0,0,6,1,"trumpeter
playing
outdoors",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_548__smartphone_flip_phone_charger.jpg,0,5,0,0,6,1,"bathroom
toilet
sink",1,"[12, 18, 35]"
stimuli_labeled/coco_nonshared_15592__dog_computer_mug.jpg,0,6,0,0,6,1,"smartphone
flip
phone
charger",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_978__colorful_kite_surfers.jpg,0,7,0,0,6,1,"dog
computer
mug",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_199__train_passing_countryside.jpg,0,8,0,0,6,1,"colorful
kite
surfers",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_109__vintage_steam_locomotive.jpg,0,9,0,0,6,1,"train
passing
countryside",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_351__office_cubicle_workspace.jpg,0,10,0,0,6,1,"vintage
steam
locomotive",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_538__laptop_on_desk.jpg,0,11,0,0,6,1,"office
cubicle
workspace",1,"[12, 18, 35]"
blank.jpg,0,12,1,0,6,1,"laptop
on
desk",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_973__curlyhaired_man_surprised.jpg,0,13,0,0,6,1,blank,1,"[12, 18, 35]"
stimuli_labeled/coco_shared_81__blue_diesel_locomotive.jpg,0,14,0,0,6,1,"curlyhaired
man
surprised",1,"[12, 18, 35]"
stimuli_labeled/coco_nonshared_48902__yellow_nyc_taxi.jpg,0,15,0,0,6,1,"blue
diesel
locomotive",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_772__ornate_eagle_clock.jpg,0,16,0,0,6,1,"yellow
nyc
taxi",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_98__cat_mirror_photographer.jpg,0,17,0,0,6,1,"ornate
eagle
clock",1,"[12, 18, 35]"
blank.jpg,0,18,1,0,6,1,"cat
mirror
photographer",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_845__woman_walking_telephoning.jpg,0,19,0,0,6,1,blank,1,"[12, 18, 35]"
stimuli_labeled/coco_shared_987__iconic_london_bus.jpg,0,20,0,0,6,1,"woman
walking
telephoning",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_233__man_feeding_meter.jpg,0,21,0,0,6,1,"iconic
london
bus",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_652__black_dog_panting.jpg,0,22,0,0,6,1,"man
feeding
meter",1,"[12, 18, 35]"
stimuli_labeled/coco_nonshared_39834__cats_watching_window.jpg,0,23,0,0,6,1,"black
dog
panting",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_814__chicago_police_boat.jpg,0,24,0,0,6,1,"cats
watching
window",1,"[12, 18, 35]"
stimuli_labeled/target2__orange_crate_fruit_shop.jpg,1,25,0,0,6,1,"chicago
police
boat",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_838__man_eating_sandwich.jpg,0,26,0,0,6,1,"orange
crate
fruit
shop",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_421__cozy_living_room.jpg,0,27,0,0,6,1,"man
eating
sandwich",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_827__wooden_boardwalk_bench.jpg,0,28,0,0,6,1,"cozy
living
room",1,"[12, 18, 35]"
stimuli_labeled/coco_nonshared_51214__childs_bedroom_stuffedanimal.jpg,0,29,0,0,6,1,"wooden
boardwalk
bench",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_696__bathtub_toilet_faucet.jpg,0,30,0,0,6,1,"childs
bedroom
stuffedanimal",1,"[12, 18, 35]"
stimuli_labeled/coco_nonshared_47596__man_with_bicycle.jpg,0,31,0,0,6,1,"bathtub
toilet
faucet",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_554__bench_overlooking_cityscape.jpg,0,32,0,0,6,1,"man
with
bicycle",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_652__black_dog_panting.jpg,1,33,0,0,6,1,"bench
overlooking
cityscape",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_87__wet_dog_bathtub.jpg,0,34,0,0,6,1,"black
dog
panting",1,"[12, 18, 35]"
blank.jpg,0,35,1,1,6,1,"wet
dog
bathtub",0,"[12, 18, 35]"
