current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,sess_num,previous_image,is_not_last_trial,all_blanks_list
stimuli_labeled/extra41__man_dog_stairs.jpg,0,0,0,0,10,1,blank,1,"[12, 18, 35]"
stimuli_labeled/coco_shared_976__blue_orbit_bus.jpg,0,1,0,0,10,1,"man
dog
stairs",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_164__luxurious_bathroom_counter.jpg,0,2,0,0,10,1,"blue
orbit
bus",1,"[12, 18, 35]"
stimuli_labeled/coco_nonshared_67275__ancient_pottery_collection.jpg,0,3,0,0,10,1,"luxurious
bathroom
counter",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_199__train_passing_countryside.jpg,0,4,0,0,10,1,"ancient
pottery
collection",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_806__umbrellas_rain_boots.jpg,0,5,0,0,10,1,"train
passing
countryside",1,"[12, 18, 35]"
stimuli_labeled/extra35__wooden_crate_foreground.jpg,0,6,0,0,10,1,"umbrellas
rain
boots",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_615__wine_tasting_bottles.jpg,0,7,0,0,10,1,"wooden
crate
foreground",1,"[12, 18, 35]"
stimuli_labeled/extra25__autumn_maple_leaves.jpg,0,8,0,0,10,1,"wine
tasting
bottles",1,"[12, 18, 35]"
stimuli_labeled/coco_nonshared_68887__cats_watching_window.jpg,0,9,0,0,10,1,"autumn
maple
leaves",1,"[12, 18, 35]"
stimuli_labeled/coco_nonshared_53970__dog_eating_plate.jpg,0,10,0,0,10,1,"cats
watching
window",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_951__coffee_mug_keyboard.jpg,0,11,0,0,10,1,"dog
eating
plate",1,"[12, 18, 35]"
blank.jpg,0,12,1,0,10,1,"coffee
mug
keyboard",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_876__woman_dog_bench.jpg,0,13,0,0,10,1,blank,1,"[12, 18, 35]"
stimuli_labeled/coco_shared_359__no_cycling_sign.jpg,0,14,0,0,10,1,"woman
dog
bench",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_412__colorful_beach_boats.jpg,0,15,0,0,10,1,"no
cycling
sign",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_940__floral_bedding_set.jpg,0,16,0,0,10,1,"colorful
beach
boats",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_245__large_sailing_ship.jpg,0,17,0,0,10,1,"floral
bedding
set",1,"[12, 18, 35]"
blank.jpg,0,18,1,0,10,1,"large
sailing
ship",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_542__baby_on_keyboard.jpg,0,19,0,0,10,1,blank,1,"[12, 18, 35]"
stimuli_labeled/coco_shared_135__man_speaking_microphone.jpg,0,20,0,0,10,1,"baby
on
keyboard",1,"[12, 18, 35]"
stimuli_labeled/coco_nonshared_56101__abandoned_messy_bed.jpg,0,21,0,0,10,1,"man
speaking
microphone",1,"[12, 18, 35]"
stimuli_labeled/extra15__oranges_in_storefront.jpg,0,22,0,0,10,1,"abandoned
messy
bed",1,"[12, 18, 35]"
stimuli_labeled/coco_nonshared_51497__zine_library_table.jpg,0,23,0,0,10,1,"oranges
in
storefront",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_289__floral_upholstered_headboard.jpg,0,24,0,0,10,1,"zine
library
table",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_519__book_on_blanket.jpg,0,25,0,0,10,1,"floral
upholstered
headboard",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_55__historic_clock_tower.jpg,0,26,0,0,10,1,"book
on
blanket",1,"[12, 18, 35]"
stimuli_labeled/coco_nonshared_63211__antique_surgical_instruments.jpg,0,27,0,0,10,1,"historic
clock
tower",1,"[12, 18, 35]"
stimuli_labeled/coco_nonshared_19113__ancient_chinese_chariot.jpg,0,28,0,0,10,1,"antique
surgical
instruments",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_991__cyclists_crossing_intersection.jpg,0,29,0,0,10,1,"ancient
chinese
chariot",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_193__yellow_school_bus.jpg,0,30,0,0,10,1,"cyclists
crossing
intersection",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_779__luggage_compartment_packed.jpg,0,31,0,0,10,1,"yellow
school
bus",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_785__boy_hydrant_yellow.jpg,0,32,0,0,10,1,"luggage
compartment
packed",1,"[12, 18, 35]"
stimuli_labeled/coco_nonshared_29299__dog_cat_napping.jpg,0,33,0,0,10,1,"boy
hydrant
yellow",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_867__church_clock_towers.jpg,0,34,0,0,10,1,"dog
cat
napping",1,"[12, 18, 35]"
blank.jpg,0,35,1,1,10,1,"church
clock
towers",0,"[12, 18, 35]"
