current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,sess_num,previous_image,is_not_last_trial,all_blanks_list
stimuli_labeled/coco_shared_860__train_station_platform.jpg,0,0,0,0,10,0,blank,1,"[12, 18, 35]"
stimuli_labeled/coco_shared_399__dog_on_bench.jpg,0,1,0,0,10,0,"train
station
platform",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_68__bus_stop_advertisement.jpg,0,2,0,0,10,0,"dog
on
bench",1,"[12, 18, 35]"
stimuli_labeled/coco_nonshared_10654__rainy_chinatown_storefront.jpg,0,3,0,0,10,0,"bus
stop
advertisement",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_135__man_speaking_microphone.jpg,0,4,0,0,10,0,"rainy
chinatown
storefront",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_706__dogs_playing_outdoors.jpg,0,5,0,0,10,0,"man
speaking
microphone",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_84__boats_forest_harbor.jpg,0,6,0,0,10,0,"dogs
playing
outdoors",1,"[12, 18, 35]"
stimuli_labeled/coco_nonshared_6223__umbrella_rain_bus.jpg,0,7,0,0,10,0,"boats
forest
harbor",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_87__wet_dog_bathtub.jpg,0,8,0,0,10,0,"umbrella
rain
bus",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_692__yellow_commuter_trains.jpg,0,9,0,0,10,0,"wet
dog
bathtub",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_507__man_holding_pastry.jpg,0,10,0,0,10,0,"yellow
commuter
trains",1,"[12, 18, 35]"
stimuli_labeled/coco_nonshared_7031__unmade_messy_bed.jpg,0,11,0,0,10,0,"man
holding
pastry",1,"[12, 18, 35]"
blank.jpg,0,12,1,0,10,0,"unmade
messy
bed",1,"[12, 18, 35]"
stimuli_labeled/target0__dad_dog_lick_feet.jpg,0,13,0,0,10,0,blank,1,"[12, 18, 35]"
stimuli_labeled/coco_shared_45__red_kite_flying.jpg,0,14,0,0,10,0,"dad
dog
lick
feet",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_699__luggage_on_grass.jpg,0,15,0,0,10,0,"red
kite
flying",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_876__woman_dog_bench.jpg,0,16,0,0,10,0,"luggage
on
grass",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_379__train_bridge_skyscraper.jpg,0,17,0,0,10,0,"woman
dog
bench",1,"[12, 18, 35]"
blank.jpg,0,18,1,0,10,0,"train
bridge
skyscraper",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_417__woman_on_bench.jpg,0,19,0,0,10,0,blank,1,"[12, 18, 35]"
stimuli_labeled/coco_shared_847__man_in_suit.jpg,0,20,0,0,10,0,"woman
on
bench",1,"[12, 18, 35]"
stimuli_labeled/coco_nonshared_42321__dog_camera_person.jpg,0,21,0,0,10,0,"man
in
suit",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_569__outdoor_bar_umbrella.jpg,0,22,0,0,10,0,"dog
camera
person",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_919__smiling_schoolchild_portrait.jpg,0,23,0,0,10,0,"outdoor
bar
umbrella",1,"[12, 18, 35]"
stimuli_labeled/coco_nonshared_32311__old_floral_bed.jpg,0,24,0,0,10,0,"smiling
schoolchild
portrait",1,"[12, 18, 35]"
stimuli_labeled/coco_nonshared_37856__ancient_pottery_artifacts.jpg,0,25,0,0,10,0,"old
floral
bed",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_698__computer_classroom_setup.jpg,0,26,0,0,10,0,"ancient
pottery
artifacts",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_319__white_tulip_bouquet.jpg,0,27,0,0,10,0,"computer
classroom
setup",1,"[12, 18, 35]"
stimuli_labeled/coco_nonshared_22250__sleeping_cats_curled.jpg,0,28,0,0,10,0,"white
tulip
bouquet",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_246__doubledecker_bus_parked.jpg,0,29,0,0,10,0,"sleeping
cats
curled",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_238__canal_boat_ride.jpg,0,30,0,0,10,0,"doubledecker
bus
parked",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_768__elegant_bathroom_vanity.jpg,0,31,0,0,10,0,"canal
boat
ride",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_330__congested_urban_highway.jpg,0,32,0,0,10,0,"elegant
bathroom
vanity",1,"[12, 18, 35]"
stimuli_labeled/extra23__red_wooden_crate.jpg,0,33,0,0,10,0,"congested
urban
highway",1,"[12, 18, 35]"
stimuli_labeled/coco_shared_263__train_passing_lighthouse.jpg,0,34,0,0,10,0,"red
wooden
crate",1,"[12, 18, 35]"
blank.jpg,0,35,1,1,10,0,"train
passing
lighthouse",0,"[12, 18, 35]"
