current_image,is_repeat,trial_index,is_blank_trial,is_new_run,run_num,sess_num,previous_image,is_not_last_trial,all_blanks_list
stimuli_labeled/coco_nonshared_30254__colorful_cultural_display.jpg,0,0,0,0,12,0,blank,1,"[11, 20, 35]"
stimuli_labeled/coco_shared_721__businessman_checking_phone.jpg,0,1,0,0,12,0,"colorful
cultural
display",1,"[11, 20, 35]"
stimuli_labeled/coco_shared_610__retro_gas_station.jpg,0,2,0,0,12,0,"businessman
checking
phone",1,"[11, 20, 35]"
stimuli_labeled/album14__father_daughter_portrait.jpg,0,3,0,0,12,0,"retro
gas
station",1,"[11, 20, 35]"
stimuli_labeled/coco_nonshared_49069__parking_meter_bicycle.jpg,0,4,0,0,12,0,"father
daughter
portrait",1,"[11, 20, 35]"
stimuli_labeled/extra18__green_park_women.jpg,0,5,0,0,12,0,"parking
meter
bicycle",1,"[11, 20, 35]"
stimuli_labeled/coco_shared_126__beige_bathroom_vanity.jpg,0,6,0,0,12,0,"green
park
women",1,"[11, 20, 35]"
stimuli_labeled/coco_shared_199__train_passing_countryside.jpg,0,7,0,0,12,0,"beige
bathroom
vanity",1,"[11, 20, 35]"
stimuli_labeled/coco_nonshared_35399__dog_beside_laptop.jpg,0,8,0,0,12,0,"train
passing
countryside",1,"[11, 20, 35]"
stimuli_labeled/coco_shared_963__high_heels_subway.jpg,0,9,0,0,12,0,"dog
beside
laptop",1,"[11, 20, 35]"
stimuli_labeled/coco_shared_650__rainbow_umbrella_person.jpg,0,10,0,0,12,0,"high
heels
subway",1,"[11, 20, 35]"
blank.jpg,0,11,1,0,12,0,"rainbow
umbrella
person",1,"[11, 20, 35]"
stimuli_labeled/coco_shared_112__modern_kitchen_interior.jpg,0,12,0,0,12,0,blank,1,"[11, 20, 35]"
stimuli_labeled/coco_shared_673__vintage_mint_bathroom.jpg,0,13,0,0,12,0,"modern
kitchen
interior",1,"[11, 20, 35]"
stimuli_labeled/coco_shared_315__vintage_motel_sign.jpg,0,14,0,0,12,0,"vintage
mint
bathroom",1,"[11, 20, 35]"
stimuli_labeled/coco_shared_32__cat_on_bed.jpg,0,15,0,0,12,0,"vintage
motel
sign",1,"[11, 20, 35]"
stimuli_labeled/album11__colorful_fruit_stand.jpg,0,16,0,0,12,0,"cat
on
bed",1,"[11, 20, 35]"
stimuli_labeled/coco_nonshared_21245__businessman_amid_protest.jpg,0,17,0,0,12,0,"colorful
fruit
stand",1,"[11, 20, 35]"
stimuli_labeled/coco_shared_768__elegant_bathroom_vanity.jpg,0,18,0,0,12,0,"businessman
amid
protest",1,"[11, 20, 35]"
stimuli_labeled/extra12__man_holding_instrument.jpg,0,19,0,0,12,0,"elegant
bathroom
vanity",1,"[11, 20, 35]"
blank.jpg,0,20,1,0,12,0,"man
holding
instrument",1,"[11, 20, 35]"
stimuli_labeled/coco_nonshared_55676__lamp_hat_bed.jpg,0,21,0,0,12,0,blank,1,"[11, 20, 35]"
stimuli_labeled/coco_shared_864__red_fire_hydrant.jpg,0,22,0,0,12,0,"lamp
hat
bed",1,"[11, 20, 35]"
stimuli_labeled/coco_shared_507__man_holding_pastry.jpg,0,23,0,0,12,0,"red
fire
hydrant",1,"[11, 20, 35]"
stimuli_labeled/extra7__sealing_cardboard_box.jpg,0,24,0,0,12,0,"man
holding
pastry",1,"[11, 20, 35]"
stimuli_labeled/coco_shared_285__woman_walking_dog.jpg,0,25,0,0,12,0,"sealing
cardboard
box",1,"[11, 20, 35]"
stimuli_labeled/coco_nonshared_68480__rainy_manhattan_street.jpg,0,26,0,0,12,0,"woman
walking
dog",1,"[11, 20, 35]"
stimuli_labeled/coco_nonshared_29175__people_filming_crowd.jpg,0,27,0,0,12,0,"rainy
manhattan
street",1,"[11, 20, 35]"
stimuli_labeled/coco_shared_56__bicycle_bus_rack.jpg,0,28,0,0,12,0,"people
filming
crowd",1,"[11, 20, 35]"
stimuli_labeled/coco_shared_650__rainbow_umbrella_person.jpg,1,29,0,0,12,0,"bicycle
bus
rack",1,"[11, 20, 35]"
stimuli_labeled/coco_shared_919__smiling_schoolchild_portrait.jpg,0,30,0,0,12,0,"rainbow
umbrella
person",1,"[11, 20, 35]"
stimuli_labeled/coco_shared_68__bus_stop_advertisement.jpg,0,31,0,0,12,0,"smiling
schoolchild
portrait",1,"[11, 20, 35]"
stimuli_labeled/coco_shared_487__elegant_wedding_cake.jpg,0,32,0,0,12,0,"bus
stop
advertisement",1,"[11, 20, 35]"
stimuli_labeled/coco_shared_158__winetasting_bald_man.jpg,0,33,0,0,12,0,"elegant
wedding
cake",1,"[11, 20, 35]"
stimuli_labeled/coco_nonshared_29390__cats_child_blankets.jpg,0,34,0,0,12,0,"winetasting
bald
man",1,"[11, 20, 35]"
blank.jpg,0,35,1,1,12,0,"cats
child
blankets",0,"[11, 20, 35]"
